time,open,high,low,close,,
1.65E+12,44005.23,44128.13,43876,44111.61,,
1.65E+12,44111.61,44260,44107.17,44173.15,,
1.65E+12,44173.15,44214.11,43964.42,44032.98,,
1.65E+12,44032.98,44150,43521,43637.97,,
1.65E+12,43637.96,43735.99,43307,43490.21,,
1.65E+12,43490.21,43690,43443.44,43598.63,,
1.65E+12,43598.62,43740.6,43350,43647.36,,
1.65E+12,43647.37,43705.6,43544.32,43573.76,,
1.65E+12,43573.76,43892,43506.64,43847.16,,
1.65E+12,43847.15,44344.64,43694.44,44220,,
1.65E+12,44219.99,44376.58,44075.55,44093.62,,
1.65E+12,44093.62,44165,43877.68,44068.34,,
1.65E+12,44068.34,44159.37,43956.3,44010.49,,
1.65E+12,44010.5,44168.64,43823.09,43873.56,,
1.65E+12,43873.56,44100.23,43822.28,44060.74,,
1.65E+12,44060.75,44164.71,43968.58,44006.09,,
1.65E+12,44006.09,44095.73,43824.68,43995.48,,
1.65E+12,43995.48,44010,43575.04,43583.05,,
1.65E+12,43580,43710.42,43350,43615.72,,
1.65E+12,43615.72,43707.77,43514.77,43617.4,,
1.65E+12,43617.41,43900.56,43573.5,43838.8,,
1.65E+12,43838.8,43950,43750.98,43919.46,,
1.65E+12,43919.46,44022.36,43330,43468.21,,
1.65E+12,43468.21,43529.79,42900,43216.34,,
1.65E+12,43216.33,43342,42925.06,43049.99,,
1.65E+12,43050,43207.47,42977.67,43164.05,,
1.65E+12,43164.05,43340.65,43140.57,43213.25,,
1.65E+12,43213.26,43289.92,42142.27,42239.99,,
1.65E+12,42239.99,42392,41837.61,41926.31,,
1.65E+12,41926.31,42131.05,41700,41925.44,,
1.65E+12,41925.44,42111,41641,41979.68,,
1.65E+12,41979.68,41995.2,41600,41746.21,,
1.65E+12,41746.21,41868.83,40750.02,41292.65,,
1.65E+12,41292.66,41292.66,40940.64,41201.62,,
1.65E+12,41204.22,41204.22,40851.2,40882.85,,
1.65E+12,40878.68,40950.04,40073.21,40666.82,,
1.65E+12,40666.82,40753.47,40422.94,40711.68,,
1.65E+12,40712.96,40761.06,40446.6,40515.7,,
1.65E+12,40515.71,40668.41,40300,40563.91,,
1.65E+12,40563.91,40950,40362.92,40784.37,,
1.65E+12,40784.36,40886.26,40666.26,40762.43,,
1.65E+12,40762.42,40770.19,40574.02,40691.98,,
1.65E+12,40691.97,40777.77,40496.57,40513.23,,
1.65E+12,40513.24,40711.3,40493.31,40625.63,,
1.65E+12,40625.62,40745,40575.74,40712.19,,
1.65E+12,40712.19,40780.64,40560.01,40665.81,,
1.65E+12,40665.81,40959.88,40654.11,40868.39,,
1.65E+12,40868.39,40919.35,40764.55,40873,,
1.65E+12,40872.99,40877.21,40691.36,40788.01,,
1.65E+12,40788.02,40805,40101.01,40178.94,,
1.65E+12,40178.95,40558,40082.09,40441.43,,
1.65E+12,40441.44,40533.06,40186.57,40387.81,,
1.65E+12,40387.8,40517.77,39616.72,40483.81,,
1.65E+12,40483.82,40799,39660,39832.03,,
1.65E+12,39832.02,40438.27,39450,39933.41,,
1.65E+12,39933.42,40370.78,39915.03,40022.97,,
1.65E+12,40022.97,40229.79,39790,40140.15,,
1.65E+12,40140.15,40340,40050,40216.8,,
1.65E+12,40216.79,40286.09,39941.57,40025.79,,
1.65E+12,40025.79,40158.94,39900,39971.04,,
1.65E+12,39971.05,40062.17,39711.31,39940,,
1.65E+12,39940.01,40082.39,39885.72,39974.44,,
1.65E+12,39974.45,40243.51,39915.89,40201.59,,
1.65E+12,40201.6,40307.22,40060.61,40151.39,,
1.65E+12,40151.38,40212.98,40073.75,40155.22,,
1.65E+12,40155.22,40227.14,40061.07,40125.12,,
1.65E+12,40125.13,40285.79,40060.88,40212.56,,
1.65E+12,40212.57,40246.47,40150.16,40237.75,,
1.65E+12,40237.76,40444.32,40208.67,40370.01,,
1.65E+12,40370.01,40407.31,40241.86,40263.71,,
1.65E+12,40263.7,40301.11,39933.83,39976.14,,
1.65E+12,39976.13,40057.67,39869.39,39926.26,,
1.65E+12,39926.26,39974.98,39757.43,39946.01,,
1.65E+12,39946.01,40032.7,39648.6,39842.54,,
1.65E+12,39842.53,39950,39661.3,39754.99,,
1.65E+12,39754.98,40076.94,39639.03,40017.88,,
1.65E+12,40017.88,40017.88,39771.31,39867.75,,
1.65E+12,39867.76,40013.87,39803.76,39969.93,,
1.65E+12,39969.92,40345.62,39850,39946.4,,
1.65E+12,39946.41,40168.05,39872.67,40142.43,,
1.65E+12,40142.43,40203.88,40044.42,40115.33,,
1.65E+12,40115.32,40124.74,39904.44,39974.66,,
1.65E+12,39974.66,40107.17,39936.62,40061.87,,
1.65E+12,40061.86,40071.5,39800,39921.63,,
1.65E+12,39921.63,40047.28,39874.06,40015.39,,
1.65E+12,40015.4,40140,39949.18,40079.17,,
1.65E+12,40079.17,40125.44,39876.01,39924.54,,
1.65E+12,39924.54,40019.18,39824.54,39997.17,,
1.65E+12,39997.17,40019.74,39826.92,39839.17,,
1.65E+12,39839.17,39907.07,39700,39794.59,,
1.65E+12,39794.59,39843.59,39481.12,39550.65,,
1.65E+12,39550.65,39699.14,39285.3,39349.91,,
1.65E+12,39349.91,39443.27,38688,38794.82,,
1.65E+12,38794.82,38883.63,38581.1,38796.64,,
1.65E+12,38796.63,38836.18,38101.11,38166.84,,
1.65E+12,38166.84,38425.76,38000,38185.42,,
1.65E+12,38185.43,38378.27,38140,38193.02,,
1.65E+12,38193.01,38358.42,38122.93,38343.99,,
1.65E+12,38343.99,38616,38201.1,38213.07,,
1.65E+12,38213.07,38320.4,38180,38204.92,,
1.65E+12,38204.92,38300,38022,38196.97,,
1.65E+12,38196.98,38415.49,38180.31,38335.04,,
1.65E+12,38337.2,38507.31,38238.43,38271.61,,
1.65E+12,38271.61,38399.99,38205,38279.31,,
1.65E+12,38279.31,38456,38180.1,38441.26,,
1.65E+12,38441.27,38444.66,38336.01,38397.22,,
1.65E+12,38397.22,38400.98,38250.59,38317.72,,
1.65E+12,38317.72,38360,38048.49,38240.07,,
1.65E+12,38240.08,38860,38235.53,38816.16,,
1.65E+12,38816.16,38979.12,38340.51,38386.89,,
1.65E+12,38386.89,38749.95,38182.98,38741.34,,
1.65E+12,38740.15,39388,38552.39,39135.57,,
1.65E+12,39135.57,39247.07,39021.84,39110.92,,
1.65E+12,39110.92,39250,38800.57,38919.25,,
1.65E+12,38919.25,39378.56,38909.26,39297.12,,
1.65E+12,39297.13,39494.35,39210,39228.67,,
1.65E+12,39228.66,39276.43,39150.81,39204.39,,
1.65E+12,39204.38,39320.69,39073.48,39294.07,,
1.65E+12,39294.06,39362.15,39026.74,39061.55,,
1.65E+12,39061.54,39110.03,38873.72,38923.52,,
1.65E+12,38923.51,38981.5,38217.89,38294.51,,
1.65E+12,38294.5,38437.32,37348.49,37577.33,,
1.65E+12,37576.1,37786.22,37401.01,37539.99,,
1.65E+12,37539.99,37700,37213.63,37562.74,,
1.65E+12,37562.74,38872,37481.27,38680,,
1.65E+12,38680.01,39283.07,38629.31,38827.94,,
1.65E+12,38827.93,39141.41,38647.1,38696.1,,
1.65E+12,38696.11,38830.91,38478.3,38527.65,,
1.65E+12,38527.66,38655.73,37533.93,37749.99,,
1.65E+12,37749.99,38399.54,37500,38135.21,,
1.65E+12,38135.2,38448.27,37960.04,38249.99,,
1.65E+12,38250,38361.32,36912.08,37058.51,,
1.65E+12,37058.51,37779.54,36800,37543.3,,
1.65E+12,37543.29,37676.78,36850,37008.16,,
1.65E+12,37008.16,37331.29,36810,37229.72,,
1.65E+12,37229.73,37468.35,36852.8,37243.25,,
1.65E+12,37243.26,37243.26,36855.3,37006.67,,
1.65E+12,37006.67,37017.58,36350,36591.06,,
1.65E+12,36591.06,36810.06,36550.47,36617.84,,
1.65E+12,36617.85,37250.23,36560.08,36740.76,,
1.65E+12,36740.75,37010,36600,36864.19,,
1.65E+12,36864.19,36995.82,36515.87,36771.66,,
1.65E+12,36771.65,37176,36756.53,37108.86,,
1.65E+12,37108.85,37319.17,37011,37135.03,,
1.65E+12,37135.03,37865,37085.05,37707.21,,
1.65E+12,37707.21,37768.01,37437.33,37519.48,,
1.65E+12,37519.47,37773.04,37274.38,37637.98,,
1.65E+12,37637.98,37981.27,37319.15,37836.84,,
1.65E+12,37836.84,38298.48,37414.52,38140.19,,
1.65E+12,38140.18,38240,37677.46,37759.9,,
1.65E+12,37759.9,37878.93,37464.65,37709.99,,
1.65E+12,37709.99,37841.87,37380,37640.97,,
1.65E+12,37640.96,37993.42,37551.74,37711.07,,
1.65E+12,37711.06,38169.08,37615,38065.32,,
1.65E+12,38065.32,38280,37775.36,37908.98,,
1.65E+12,37908.99,38051.34,37831.39,37875.2,,
1.65E+12,37875.2,37976.96,37755.01,37917.34,,
1.65E+12,37917.33,38429,37884.1,38230.33,,
1.65E+12,38230.33,38354.56,38036.24,38137.91,,
1.65E+12,38137.9,38160.42,37938.07,38062.5,,
1.65E+12,38062.5,38206.97,37528.33,37692.92,,
1.65E+12,37692.92,37795.91,37592.86,37750.67,,
1.65E+12,37750.66,38078.09,37712.93,38003.05,,
1.65E+12,38003.05,38123.81,37813.27,37976.11,,
1.65E+12,37976.1,38148.29,37912.64,37988.84,,
1.65E+12,37988.84,38213.11,37957.45,38151.17,,
1.65E+12,38151.16,38788.99,38081.12,38673.03,,
1.65E+12,38673.02,38990,38600.01,38876.9,,
1.65E+12,38876.89,38956.64,38759.31,38866.27,,
1.65E+12,38866.28,39125.47,38734.64,38782.91,,
1.65E+12,38782.91,39100,38749.36,39016.39,,
1.65E+12,39016.39,39249.93,38889,38960.24,,
1.65E+12,38960.25,38990.99,38623.93,38660.07,,
1.65E+12,38660.08,38672.72,38450,38512.51,,
1.65E+12,38512.51,38710,38360,38638.24,,
1.65E+12,38638.24,38780,38005.24,38084.48,,
1.65E+12,38084.48,38109.88,37715.47,37780.8,,
1.65E+12,37780.8,37875.41,37536,37615.81,,
1.65E+12,37615.81,37738.56,37381.92,37677.98,,
1.65E+12,37677.98,37796.36,37423.37,37513.07,,
1.65E+12,37513.07,37667.52,37080,37648.23,,
1.65E+12,37648.22,37720.03,37036.79,37250.01,,
1.65E+12,37250.02,37427.81,36700.3,36755.82,,
1.65E+12,36755.83,37080.48,36638,36949.63,,
1.65E+12,36949.63,37019.63,35820.03,35924.92,,
1.65E+12,35924.92,35954.99,34720.53,34936.89,,
1.65E+12,34936.9,35277.54,34536,35077.91,,
1.65E+12,35077.91,35111.01,34322.28,34680.85,,
1.65E+12,34683.58,35106.44,34609.08,34901.75,,
1.65E+12,34901.76,35515.83,34379.04,35312.05,,
1.65E+12,35312.04,35885,35180.98,35513.82,,
1.65E+12,35513.82,35790.27,35286.73,35345.54,,
1.65E+12,35345.53,35494,34818.09,35198.51,,
1.65E+12,35198.52,35598,34885.06,35442.22,,
1.65E+12,35442.23,35461.8,35035,35255.87,,
1.65E+12,35255.86,35699.53,35127.01,35475.7,,
1.65E+12,35475.7,35900,35177.96,35639.83,,
1.65E+12,35639.82,36100,35404.34,35919.96,,
1.65E+12,35919.96,36310.52,35861.05,36156.98,,
1.65E+12,36156.98,36173.35,35721.96,35831.85,,
1.65E+12,35831.86,36800,35800,36396.52,,
1.65E+12,36396.52,37366.36,36220.54,37300,,
1.65E+12,37300,39843,37286.02,38418.97,,
1.65E+12,38421.98,38683.51,38183.93,38395.64,,
1.65E+12,38395.63,38481.8,37748.94,37870.05,,
1.65E+12,37870.05,38400,37870.05,38327.21,,
1.65E+12,38328.68,38795.6,38217.5,38226.27,,
1.65E+12,38226.27,38932.97,38138.54,38562.39,,
1.65E+12,38562.38,38820.46,38473.78,38800.29,,
1.65E+12,38800.29,39030.01,38509.4,38923.36,,
1.65E+12,38923.37,38942.46,38652.02,38721.84,,
1.65E+12,38721.83,38771.8,38291.61,38453.38,,
1.65E+12,38453.38,38759.85,38379.94,38711.37,,
1.65E+12,38711.36,38817.83,38368.97,38466.24,,
1.65E+12,38466.25,38517.99,38132.11,38345.27,,
1.65E+12,38345.28,38758,38014.37,38674.22,,
1.65E+12,38674.22,38783.66,38468.56,38578.29,,
1.65E+12,38578.29,38876.91,38341.57,38745.01,,
1.65E+12,38745,39500,38739.07,39362.05,,
1.65E+12,39363.76,39683.53,39232.04,39359.98,,
1.65E+12,39359.99,39478.35,38928.99,39009.52,,
1.65E+12,39009.52,39568.46,38700,39410.92,,
1.65E+12,39415.46,39588.82,39182.86,39374,,
1.65E+12,39374,39397.81,38872.7,38974.42,,
1.65E+12,38974.41,39041.21,38537.91,38655.33,,
1.65E+12,38655.33,38960.38,38538.06,38676.14,,
1.65E+12,38676.13,39242.42,38601,39109.06,,
1.65E+12,39109.06,39217.14,38920.71,38962.27,,
1.65E+12,38962.28,39491,38853.62,39424.14,,
1.65E+12,39424.13,39600,39136,39219.17,,
1.65E+12,39219.16,40348.45,39076.14,39765.45,,
1.65E+12,39765.46,39825.65,39562.17,39704.81,,
1.65E+12,39704.82,39725,39467.36,39550.42,,
1.65E+12,39550.43,39595.47,39252,39390.33,,
1.65E+12,39390.33,39468.73,39233.48,39356.93,,
1.65E+12,39356.92,39381.16,38955.82,39021.48,,
1.65E+12,39021.49,39218.13,39007.24,39132.03,,
1.65E+12,39132.03,39200,38910.11,39200,,
1.65E+12,39200,39546,38650.37,38782.8,,
1.65E+12,38782.8,38927.07,38573.18,38790.93,,
1.65E+12,38790.93,39068.89,38759.77,39001.55,,
1.65E+12,39001.56,39173.99,38787.69,38928.21,,
1.65E+12,38928.22,39027.88,38772.15,38992.78,,
1.65E+12,38992.78,39241.51,38912.97,39088.2,,
1.65E+12,39088.2,39378.6,38943.18,39209.63,,
1.65E+12,39209.64,39358.14,39146.56,39215.66,,
1.65E+12,39215.66,39320.36,39036.73,39148.75,,
1.65E+12,39148.75,39309.23,39090.03,39248.58,,
1.65E+12,39248.58,39255.22,38823.08,39099.16,,
1.65E+12,39099.15,39440,39092.6,39254.12,,
1.65E+12,39254.12,39444.09,39213.2,39322.55,,
1.65E+12,39322.55,39700,39288.51,39433.79,,
1.65E+12,39433.79,39467.04,39062.06,39145.18,,
1.65E+12,39145.18,39173.31,38911,39116.72,,
1.65E+12,39116.73,39256.58,38717.74,38788.64,,
1.65E+12,38791.56,38855.73,38217.01,38240.04,,
1.65E+12,38240.04,38595.85,38189.19,38530.22,,
1.65E+12,38530.22,38685.08,38516.66,38606.81,,
1.65E+12,38606.8,38656.44,38462.82,38547.38,,
1.65E+12,38547.38,38755,38458.8,38584.32,,
1.65E+12,38584.31,38875.99,38576.6,38773.23,,
1.65E+12,38773.23,38867.91,38742.6,38790.93,,
1.65E+12,38790.92,38888,38621.57,38807.2,,
1.65E+12,38807.2,39134.11,38750.52,39082.01,,
1.65E+12,39082.01,39460,38974.21,39369.82,,
1.65E+12,39369.83,39548.17,39232.48,39479.8,,
1.65E+12,39479.8,39855.7,39363.39,39752.6,,
1.65E+12,39752.61,39795.64,38565.14,39058.97,,
1.65E+12,39058.98,39190.15,38660,38800,,
1.65E+12,38800,39430,38740.39,39357.03,,
1.65E+12,39357.03,39450.94,38940.67,39092.99,,
1.65E+12,39092.96,39139.29,38930.32,38969.71,,
1.65E+12,38969.7,39157.14,38800,38915.13,,
1.65E+12,38915.14,38970.77,37500,37606.49,,
1.65E+12,37604.4,38299.39,37357,37966.6,,
1.65E+12,37966.6,38040.27,37000,37417.76,,
1.65E+12,37417.75,37957.87,37346.23,37818.47,,
1.65E+12,37818.47,37854.53,37330.23,37699.07,,
1.65E+12,37699.08,37802.04,37450.17,37574.27,,
1.65E+12,37574.27,38483.53,37574.27,37970.85,,
1.65E+12,37970.86,38102.58,37559.38,37768.41,,
1.65E+12,37768.41,37884.6,37650.04,37793.8,,
1.65E+12,37793.8,38044.91,37731.41,37816.22,,
1.65E+12,37816.23,38011.81,37738.05,37829.44,,
1.65E+12,37829.44,38126.4,37451.56,37979.66,,
1.65E+12,37979.67,38478.28,37900,38347.58,,
1.65E+12,38347.58,38672.96,38178.91,38302.12,,
1.65E+12,38302.11,38568.42,38100.53,38105.83,,
1.65E+12,38105.83,38461.13,38088.71,38378.07,,
1.65E+12,38378.07,38484.84,38127.76,38333.65,,
1.65E+12,38333.65,38646.21,38139.41,38276.92,,
1.65E+12,38276.91,38352.18,37934.89,38002.5,,
1.65E+12,38002.49,39900,38001.05,39826.36,,
1.65E+12,39826.37,40898,39610,40824.96,,
1.65E+12,40824.96,41332.85,40693.18,41010.09,,
1.65E+12,41010.09,41426.12,40737.15,41425.8,,
1.65E+12,41425.8,41463.41,41031.76,41204.66,,
1.65E+12,41204.65,41392,41009.28,41329.44,,
1.65E+12,41329.44,41950,41248.41,41908.07,,
1.65E+12,41908.08,41918.02,41500.56,41644.99,,
1.65E+12,41645,44225.84,41628.99,43026.44,,
1.65E+12,43026.45,43346.92,42847,43160,,
1.65E+12,43160,43750,43155.68,43560,,
1.65E+12,43560.01,43630.09,43222.22,43259.9,,
1.65E+12,43259.89,43292.6,42951.84,43160.01,,
1.65E+12,43160.01,43180,42855.2,43147.71,,
1.65E+12,43147.71,43400,43073.67,43336.26,,
1.65E+12,43336.26,43396.12,43145.6,43210.25,,
1.65E+12,43210.26,43484.16,43040.15,43453.28,,
1.65E+12,43453.29,43562.35,43288.69,43492.96,,
1.65E+12,43492.96,43716.69,43310.85,43492.24,,
1.65E+12,43492.24,43500.85,43138.16,43258.34,,
1.65E+12,43258.33,43584,42809.98,43578.87,,
1.65E+12,43578.88,43887,43350,43609.96,,
1.65E+12,43609.96,44689.8,43574.9,44640.38,,
1.65E+12,44641.01,44949,44416.04,44416.04,,
1.65E+12,44416.05,44664.19,43717.57,43808.86,,
1.65E+12,43808.86,44073,43350,43643.69,,
1.65E+12,43643.69,44078.65,43111.46,43385.53,,
1.65E+12,43385.54,43850,43240.23,43643.84,,
1.65E+12,43643.85,43881.6,43420.77,43803.01,,
1.65E+12,43803.01,44063.22,43664.36,43719.49,,
1.65E+12,43719.49,44102.61,43684.16,44084.63,,
1.65E+12,44084.63,44400.1,43731.54,43882.75,,
1.65E+12,43882.76,44219,43758.33,44156.77,,
1.65E+12,44156.77,44506.65,44057.49,44421.2,,
1.65E+12,44421.2,44750,43924.23,44280,,
1.65E+12,44280,44390.4,43819.97,44027.69,,
1.65E+12,44027.69,44288.16,43847.35,44224.41,,
1.65E+12,44224.4,44554.21,44084.67,44324.65,,
1.65E+12,44324.64,44534.79,44136.47,44248.56,,
1.65E+12,44248.57,44355.29,44075.36,44269.18,,
1.65E+12,44269.18,44375.61,43880.61,43927.27,,
1.65E+12,43927.27,43987.03,43653.63,43973.09,,
1.65E+12,43973.09,44295.39,43738.27,43839.99,,
1.65E+12,43840,44164.26,43760.12,43907.5,,
1.65E+12,43907.5,44341.25,43854.55,44139.45,,
1.65E+12,44139.45,44246.23,43987.12,44103.28,,
1.65E+12,44103.29,44350,43784.85,44005.36,,
1.65E+12,44005.37,44040.48,43334.09,43525.3,,
1.65E+12,43525.29,44867.05,43496.53,44819.4,,
1.65E+12,44819.39,45400,43800,44126.52,,
1.65E+12,44126.51,44498.02,43954.94,44243.19,,
1.65E+12,44243.19,44438.1,43715.99,43750.18,,
1.65E+12,43750.19,43934.4,43545.57,43600,,
1.65E+12,43599.99,43817,43433,43704.42,,
1.65E+12,43704.41,43899,43681.3,43803.31,,
1.65E+12,43803.31,44099.82,43750.67,44068.55,,
1.65E+12,44068.55,44380,43870,44067.4,,
1.65E+12,44067.4,44200.01,43851.72,43892.98,,
1.65E+12,43892.99,44063.15,43663.5,43978.76,,
1.65E+12,43978.75,44026.68,43700,43825.88,,
1.65E+12,43825.87,43834.94,43593.02,43790.01,,
1.65E+12,43790.01,43843.25,43193.52,43305.77,,
1.65E+12,43305.76,43481.52,43249.83,43435.27,,
1.65E+12,43435.27,43505.61,43274.97,43316.87,,
1.65E+12,43316.87,43465.28,42915.06,43433.97,,
1.65E+12,43433.97,43696.83,43340.36,43477.05,,
1.65E+12,43477.04,43621.22,43266.85,43456.88,,
1.65E+12,43456.88,43480,43095.93,43151.97,,
1.65E+12,43151.98,43489,43064.46,43385.78,,
1.65E+12,43387.01,43599,43295.7,43382.23,,
1.65E+12,43382.23,43788.85,43307.47,43558.81,,
1.65E+12,43558.82,44014.22,43491.98,43987.36,,
1.65E+12,43987.36,44101.12,43344,43425.19,,
1.65E+12,43425.18,43496.49,42348.56,42547.34,,
1.65E+12,42547.34,42750,42268,42416.84,,
1.65E+12,42416.83,42567.71,42055.64,42398.35,,
1.65E+12,42398.34,42524.3,42188.45,42256.74,,
1.65E+12,42256.75,42418,42100,42226.74,,
1.65E+12,42226.74,42271.8,41840.39,42030.31,,
1.65E+12,42030.32,42139.59,41832.28,42092.25,,
1.65E+12,42093.5,42703.65,42077.74,42492.09,,
1.65E+12,42492.09,42606.05,42380.85,42454,,
1.65E+12,42454,42527.3,41509.94,41603.36,,
1.65E+12,41603.36,41683.42,41069.91,41510.57,,
1.65E+12,41510.58,41548.2,41350.23,41403.7,,
1.65E+12,41403.7,41487.99,41215.32,41449.94,,
1.65E+12,41449.93,41449.94,41100,41379.99,,
1.65E+12,41379.99,41439.23,41242.91,41374.45,,
1.65E+12,41374.45,41499.48,41264.1,41407.98,,
1.65E+12,41407.98,41475,41282.73,41436.98,,
1.65E+12,41436.98,41774.12,40863.01,41589.99,,
1.65E+12,41590,41846.61,41323.76,41522.29,,
1.65E+12,41522.29,41790,41467.86,41676.57,,
1.65E+12,41676.56,41904.88,41570.97,41662.07,,
1.65E+12,41662.06,41762.43,41340.23,41511.29,,
1.65E+12,41511.3,41833,41244.37,41315.76,,
1.65E+12,41315.75,41536.7,40590.42,41106.91,,
1.65E+12,41106.91,41250,40550.04,40694.32,,
1.65E+12,40694.32,40827,40414.24,40754.4,,
1.65E+12,40754.41,40958.66,40668.32,40840.53,,
1.65E+12,40840.53,40926.39,40561.99,40605.88,,
1.65E+12,40605.88,40650,39665.72,39782.13,,
1.65E+12,39782.13,39879.48,39061.53,39469.36,,
1.65E+12,39469.36,39630.94,39200,39394.46,,
1.65E+12,39392.83,39473.07,38550,39004.73,,
1.65E+12,39004.73,39247.76,38838.9,39148.66,,
1.65E+12,39148.65,39197.94,38723.33,38744,,
1.65E+12,38743.99,39081,38564.04,38987.24,,
1.65E+12,38987.25,39064.26,38827.77,38866.23,,
1.65E+12,38866.24,39119.12,38831.16,39050.62,,
1.65E+12,39050.61,39100.81,38407.59,38856.33,,
1.65E+12,38856.32,39021.62,38801.4,39007.05,,
1.65E+12,39007.06,39104.62,38936.61,38981.86,,
1.65E+12,38981.86,39140.51,38947.52,39016.73,,
1.65E+12,39016.74,39200,38948.91,39082.01,,
1.65E+12,39082.02,39111.42,38970,39036.75,,
1.65E+12,39036.75,39169.31,38784.69,39138.99,,
1.65E+12,39138.85,39294.47,39062.19,39129.59,,
1.65E+12,39129.58,39371.15,39036.33,39069.55,,
1.65E+12,39069.54,39095.91,38889.75,39008.04,,
1.65E+12,39008.04,39161,38924.83,39115.73,,
1.65E+12,39115.74,39189.77,39060,39160.01,,
1.65E+12,39160,39613.24,39122.33,39334.06,,
1.65E+12,39334.07,39570,39307.04,39430,,
1.65E+12,39430,39447.51,39256.84,39407.58,,
1.65E+12,39407.58,39459.24,39349.54,39433.71,,
1.65E+12,39433.71,39583.66,39391.24,39451.91,,
1.65E+12,39451.92,39536.14,39345.12,39371.89,,
1.65E+12,39371.9,39479.01,39281.23,39464.94,,
1.65E+12,39464.93,39472.84,39326.59,39397.96,,
1.65E+12,39397.97,39693.87,39345.82,39644.15,,
1.65E+12,39644.16,39677.68,39429.51,39446.94,,
1.65E+12,39446.94,39525.24,39357.66,39507.51,,
1.65E+12,39507.5,39550,39275,39300.54,,
1.65E+12,39300.53,39587.62,38814.73,39467.95,,
1.65E+12,39467.95,39656.89,39434.24,39486.44,,
1.65E+12,39486.44,39606.96,39322.33,39472.27,,
1.65E+12,39472.26,39512.09,39264.13,39387.57,,
1.65E+12,39387.56,39387.57,39114.05,39141.41,,
1.65E+12,39141.42,39189.17,38623.93,38678.3,,
1.65E+12,38678.3,38728.6,38131.3,38256.6,,
1.65E+12,38256.6,38386.94,38088.57,38352.48,,
1.65E+12,38352.48,38698.79,38296.12,38494.06,,
1.65E+12,38494.06,39056.16,38494.06,38878.04,,
1.65E+12,38878.05,38961.51,38686.78,38805.61,,
1.65E+12,38805.61,38895.27,38618.92,38862.61,,
1.65E+12,38862.62,39368.4,38733.37,39211.05,,
1.65E+12,39211.06,39250.91,38927.8,39004.28,,
1.65E+12,39004.28,39135.3,38700,38886.48,,
1.65E+12,38886.48,38921.7,38518.56,38670.66,,
1.65E+12,38670.65,38926.32,38628.78,38854.99,,
1.65E+12,38854.99,39273.79,38740.15,39020.11,,
1.65E+12,39020.12,39200,38942.23,38974.11,,
1.65E+12,38974.11,39013.92,38127,38420.81,,
1.65E+12,38420.8,38537.1,38005,38403.63,,
1.65E+12,38403.63,38555.85,38285,38324.69,,
1.65E+12,38324.68,38372.21,37584.12,37784.37,,
1.65E+12,37784.36,37972.17,37578.03,37869.45,,
1.65E+12,37869.46,37973.27,37760.08,37930.18,,
1.65E+12,37930.18,38247.48,37809.41,38024.18,,
1.65E+12,38024.19,38214.16,37988.65,38162.47,,
1.65E+12,38162.47,38210.34,37787.42,37895.24,,
1.65E+12,37895.24,38207.64,37649.46,38160.12,,
1.65E+12,38160.13,38394.21,38133.42,38152.18,,
1.65E+12,38152.19,38290,37972.71,38018.91,,
1.65E+12,38018.9,38399.54,37970.73,38337.05,,
1.65E+12,38337.05,38765.16,38337.05,38596.21,,
1.65E+12,38596.22,39183.49,38531.2,39025.77,,
1.65E+12,39025.78,39285,38847.16,38847.16,,
1.65E+12,38847.17,39199.41,38631,39071.48,,
1.65E+12,39071.49,39547.57,38752.65,38828.33,,
1.65E+12,38828.33,38997.39,38526.6,38601.7,,
1.65E+12,38601.7,38601.71,37776.21,37979.79,,
1.65E+12,37979.79,38033.87,37192.78,37308.94,,
1.65E+12,37308.94,37831.97,37155,37590.01,,
1.65E+12,37590,38267.56,37500.34,37836.35,,
1.65E+12,37836.35,38489.48,37788.58,38211.47,,
1.65E+12,38211.47,38517.82,37887.04,37988,,
1.65E+12,37988.01,38373.88,37867.65,38200,,
1.65E+12,38199.99,38492.9,38043.12,38268.96,,
1.65E+12,38268.97,38972.08,38141.55,38614.62,,
1.65E+12,38614.61,38699.74,38526.21,38695.87,,
1.65E+12,38696.56,38831.7,38479.88,38550.01,,
1.65E+12,38550,38604.38,38230,38351.8,,
1.65E+12,38351.81,38508.47,38001,38277.69,,
1.65E+12,38277.68,38758.88,38158.23,38547.79,,
1.65E+12,38547.79,39120,38460.28,38775.71,,
1.65E+12,38775.72,39014.7,38700.53,38985.67,,
1.65E+12,38985.67,39186.58,38710.08,39063.62,,
1.65E+12,39063.62,39099.99,38736.28,38983.05,,
1.65E+12,38983.05,39226.99,38614.56,38828.17,,
1.65E+12,38828.17,39078.66,38619.08,38877,,
1.65E+12,38876.99,39176.51,38532.9,38763.3,,
1.65E+12,38763.31,38896.23,38307.07,38658.34,,
1.65E+12,38658.34,38865.46,38139.84,38309.73,,
1.65E+12,38309.74,39159,38289.05,39071.93,,
1.65E+12,39071.94,39362.08,38656,38682.81,,
1.65E+12,38682.81,38828.22,38465.44,38764.88,,
1.65E+12,38764.87,38897.68,38434.22,38512.51,,
1.65E+12,38512.5,38586.15,38388.73,38494.34,,
1.65E+12,38494.34,38642.74,38472.61,38552.29,,
1.65E+12,38552.29,38780.49,38530.07,38730.63,,
1.65E+12,38730.63,39030,38656.45,38951.8,,
1.65E+12,38951.8,39308.75,38903.56,39215.42,,
1.65E+12,39215.42,39520,39132.36,39410.93,,
